# Korean UI strings -- In Falsus
# Format: <Key><TAB><KeyName><TAB><korean>. Key is the integer
# Str.Strings.Key enum value; KeyName is that enum member's name
# (informational only -- pack-ui-strings matches by Key, never by name).
# Only rows this project translates are listed; everything else keeps
# its English text (format strings, judgment badges like EXACT/NEAR,
# debug/unused entries, language self-names).
681	Demo_ForbiddenDifficultyUnlocked	난이도 <b>FBD (FORBIDDEN)</b>이 해금되었습니다.
682	Demo_DifficultyUnlockedDialogTitle	난이도 해금
683	Demo_UltimateDifficultyLocked	서로 다른 <b>EVO</b> 3곡을 플레이하면 해금됩니다. ({0}/3)
684	Demo_ForbiddenDifficultyLocked	서로 다른 <b>ULT</b> 3곡을 플레이하면 해금됩니다. ({0}/3)
685	ReplayTutorialUpper	튜토리얼 다시 보기
686	Tutorial_ReplayTutorialSelectBody	플레이할 튜토리얼의 난이도를 선택하세요.
687	UnavailableInDemo	데모판에서는 이용할 수 없습니다
688	ReplayScenarioUpper	시나리오 다시 보기
689	SettingsExplain_DamageNumbers	인카운터 중 데미지를⏎표시합니다.
690	SettingsExplain_AudioDevice	오디오를 출력할⏎장치를 변경합니다.
692	SettingsName_VolumeVisualNovelBGM	비주얼 노벨 BGM 볼륨
693	SettingsName_VolumeVisualNovelSFX	비주얼 노벨 SFX 볼륨
694	SettingsName_VolumeVisualNovelVoice	비주얼 노벨 보이스 볼륨
695	SettingsExplain_VolumeVisualNovelBGM	비주얼 노벨 음악 볼륨을 조정합니다.
696	SettingsExplain_VolumeVisualNovelSFX	비주얼 노벨 SFX 볼륨을 조정합니다.
697	SettingsExplain_VolumeVisualNovelVoice	비주얼 노벨 보이스 볼륨을 조정합니다.
698	SettingsExplain_DisallowSettingsChange	이 설정은 타이틀 화면에서만 변경할 수 있습니다.
699	SettingsName_VolumeBottomNotes	탭 노트음 볼륨
700	SettingsName_VolumeHoldNotes	홀드 노트음 볼륨
701	SettingsName_VolumeFieldNotes	필드 노트음 볼륨
702	SettingsExplain_VolumeBottomNotes	탭 노트음을 조정합니다.
703	SettingsExplain_VolumeHoldNotes	홀드 노트음을 조정합니다.
704	SettingsExplain_VolumeFieldNotes	필드 노트음을 조정합니다.
705	SettingsExplain_ExactEarlyLateDisabled	EARLY/LATE 상세 표시를 변경합니다.
706	Tutorial_HubIntro_Index0	<b>홈 화면</b>에 오신 것을 환영합니다.
707	Tutorial_HubIntro_Index1	홈 화면에서 In Falsus의 다양한 기능에 접근할 수 있습니다.
708	Tutorial_HubIntro_Index2	왼쪽 위 홈 버튼을 클릭하면⏎언제든지 홈 화면으로 돌아올 수 있습니다.
709	Tutorial_GameplayMin_Index0	In Falsus 튜토리얼을 시작합니다.
710	Tutorial_GameplayMin_Index1	위쪽 레인의 <b>커서</b>는 마우스를 좌우로 움직여 조작합니다.
711	Tutorial_GameplayMin_Index2	<b>플릭 노트</b>가 다가오면⏎노트의 작은 쪽 끝에서 큰 쪽 끝으로 커서를 통과시키세요.
712	Tutorial_GameplayMin_Index3	<b>필드 노트</b>는 노트가 끝날 때까지 커서를 안에 유지하세요.
713	Tutorial_GameplayMin_Index4	아래쪽 레인에서는 키보드로 노트를 연주합니다.⏎레인에는 대응하는 키가 표시되어 있습니다.
714	Tutorial_GameplayMin_Index5	<b>탭 노트</b>가 아래쪽 레인에 겹치면 해당 키를 누르세요.
715	Tutorial_GameplayMin_Index6	<b>홀드 노트</b>는 노트가 끝날 때까지 해당 키를 길게 누르세요.
716	Tutorial_GameplayMin_Index7	노트는 맨 오른쪽 레인에도 흘러옵니다.
717	Tutorial_GameplayMin_Index8	오른쪽 레인의 탭 노트와 홀드 노트를 연습해 봅시다.
718	Tutorial_GameplayMin_Index9	노트를 놓치면 <b>미스 게이지</b>가 1 감소합니다.⏎노트를 성공적으로 연주하면 다시 회복됩니다.⏎곡이 끝날 때 게이지가 0 이상이면 클리어입니다.
719	Tutorial_GameplayMin_Index10	지금까지 배운 것을 시험해 봅시다.
720	Tutorial_GameplayEvoLong_Index0	In Falsus 튜토리얼을 시작합니다.
721	Tutorial_GameplayEvoLong_Index1	위쪽 레인의 <b>커서</b>는 마우스를 좌우로 움직여 조작합니다.
722	Tutorial_GameplayEvoLong_Index2	<b>플릭 노트</b>가 다가오면⏎노트의 작은 쪽 끝에서 큰 쪽 끝으로 커서를 통과시키세요.
723	Tutorial_GameplayEvoLong_Index3	<b>필드 노트</b>는 노트가 끝날 때까지 커서를 안에 유지하세요.
724	Tutorial_GameplayEvoLong_Index4	아래쪽 레인에서는 키보드로 노트를 연주합니다.⏎레인에는 대응하는 키가 표시되어 있습니다.
725	Tutorial_GameplayEvoLong_Index5	<b>탭 노트</b>가 아래쪽 레인에 겹치면 해당 키를 누르세요.
726	Tutorial_GameplayEvoLong_Index6	<b>홀드 노트</b>는 노트가 끝날 때까지 해당 키를 길게 누르세요.
727	Tutorial_GameplayEvoLong_Index7	노트는 양쪽 끝 레인에도 흘러옵니다.
728	Tutorial_GameplayEvoLong_Index8	양쪽 끝의 탭 노트와 홀드 노트를 연습해 봅시다.
729	Tutorial_GameplayEvoLong_Index9	EVO 난이도에서는 가운데 3개의 활성 레인이 바뀔 수 있습니다.
730	Tutorial_GameplayEvoLong_Index10	새 레인이 활성화되면 <b>가운데 세 손가락을 좌우로⏎한 칸씩 옮기는 것</b>을 추천합니다.⏎⏎연습해 봅시다.
731	Tutorial_GameplayEvoLong_Index11	노트를 놓치면 <b>미스 게이지</b>가 1 감소합니다.⏎노트를 성공적으로 연주하면 다시 회복됩니다.⏎곡이 끝날 때 게이지가 0 이상이면 클리어입니다.
732	Tutorial_GameplayEvoLong_Index12	지금까지 배운 모든 것을 시험해 봅시다.
733	Tutorial_GameplayEvoShort_Index0	난이도 EVO(EVOLVED) 튜토리얼에 오신 것을 환영합니다.
734	Tutorial_GameplayEvoShort_Index1	여러 종류의 노트가 등장합니다.⏎연습 구간에서 모든 노트를 연주해 봅시다.
735	Tutorial_GameplayEvoShort_Index2	EVO 난이도에서는 노트가 맨 왼쪽 레인에도 흘러옵니다.⏎왼쪽 레인의 탭 노트와 홀드 노트를 연습해 봅시다.
736	Tutorial_GameplayEvoShort_Index3	EVO 난이도에서는 가운데 3개의 활성 레인이 바뀔 수 있습니다.
737	Tutorial_GameplayEvoShort_Index4	새 레인이 활성화되면 <b>가운데 세 손가락을 좌우로⏎한 칸씩 옮기는 것</b>을 추천합니다.⏎연습해 봅시다.
738	Tutorial_GameplayEvoShort_Index5	추가 튜토리얼은 여기까지입니다. 이제 EVO 난이도에 도전해 보세요.
739	Tutorial_CharacterSelect_Index0	<b>캐릭터 선택 화면</b>에서는 각 캐릭터의⏎해금된 <b>캐릭터 스킬</b>을 확인할 수 있습니다.
740	Tutorial_CharacterSelect_Index1	스킬에 커서를 올리면 상세 정보를 확인할 수 있습니다.⏎<b>캐릭터 스킬</b>의 레벨은 캐릭터별로 독립적이며,⏎카드 제작 등에서는 해당 캐릭터의⏎스킬만 적용됩니다.
741	Tutorial_CharacterSelect_Index2	캐릭터를 선택하면 홈 화면의 BGM을 바꿀 수 있습니다.
742	Tutorial_SongSelect_Index0	<b>곡 선택</b>에서는 해금된 곡을 자유롭게 플레이할 수 있습니다.
743	Tutorial_SongSelect_Index1	각 곡에는 난이도가 4단계 준비되어 있습니다.⏎잠긴 난이도에 커서를 올리면 해금 조건을 확인할 수 있습니다.
745	TutorialFlow_TutorialSelectBody	In Falsus는 다층적인 비주얼 노벨과 음악을 깊이 결합한⏎리듬 게임입니다. 초보자도 숙련자도 원하는 난이도로⏎게임을 진행할 수 있습니다.⏎⏎시나리오 체험을 우선할지, 초반부터 본격적인⏎리듬 게임에 도전할지 선택하세요.⏎⏎이 선택은 첫 튜토리얼의 난이도에만 영향을 주며,⏎이후 게임 경험을 제한하지 않습니다.
746	TutorialFlow_StoryFocus	시나리오 체험 우선
747	TutorialFlow_GameplayFocus	리듬 게임에 도전
748	DeselectRemembranceUpper	리멤브런스 선택 해제
749	ResetDefaultsDescription	설정을 기본값으로 되돌리시겠습니까?
750	ResolutionAcceptTitle	변경 사항을 적용하시겠습니까?
751	ResolutionAcceptDescription	{0}초 후 설정이 되돌아갑니다
752	ChangeLanguageTitle	언어를 변경하시겠습니까?
753	ChangeLanguageDescription	게임이 타이틀 화면부터 다시 시작됩니다.
754	Demo_DifficultyUnlock_DifficultyNotAvailable	데모판에서는 이 난이도를 플레이할 수 없습니다
755	Demo_UltimateDifficultyUnlocked	난이도 <b>ULT (ULTIMATE)</b>가 해금되었습니다.
757	Tutorial_SongSelectEvoTitle	난이도 EVO 튜토리얼
758	Tutorial_SongSelectEvoDescription	EVO 난이도에서는 가운데 4번째 레인이 동적으로⏎전환됩니다. 플레이 전에 Evolved(EVO) 튜토리얼을⏎확인하는 것을 추천합니다.
759	Tutorial_SongSelect_PlayTutorial	튜토리얼로
760	Tutorial_SongSelect_PlaySong	건너뛰기
761	Tutorial_SongSelectUltTitle	난이도 ULT
762	Tutorial_SongSelectUltDescription	난이도 ULT(ULTIMATE) 이상에서는 레인이 어두워지지⏎않고 가운데 4개 레인이 항상 모두 활성 상태입니다.⏎⏎가운데 4개의 키를 세 손가락으로 좌우로 옮겨가며⏎노트를 연주하는 것을 추천합니다.
763	Tutorial_SongSelectFbdTitle	난이도 FBD
764	Tutorial_SongSelectFbdDescription	FBD(FORBIDDEN) 난이도에서는 아래쪽 레인에⏎여러 레인에 걸친 와이드 노트가 등장합니다.⏎⏎<b>아무 키나 하나만</b> 눌러도 연주할 수 있습니다.⏎걸쳐 있는 레인 중 어느 키를 눌러도 상관없습니다.
765	ConnectFailed_Upper	커넥트 실패
771	SpeedUpper	속도
772	Level_lvl	Lv.
773	QuitToTitleScreen	타이틀 화면으로
774	Settings_RefreshRate_Uncapped	무제한
776	SettingsExplain_Vsync	수직 동기화(VSync) 켜기/끄기를⏎전환합니다.
779	Centered_Upper	중앙
780	TierAscendingUpper	TIER (오름차순)
781	TierDescendingUpper	TIER (내림차순)
782	ColorAscendingUpper	색상별 (오름차순)
783	ColorDescendingUpper	색상별 (내림차순)
784	SizeAscendingUpper	크기 (오름차순)
785	SizeDescendingUpper	크기 (내림차순)
786	PotencyAscendingUpper	출력 (오름차순)
787	PotencyDescendingUpper	출력 (내림차순)
788	AllUpper	전체
789	TraitsOnlyUpper	특성⏎있음
790	NoTraitsUpper	특성⏎없음
791	Story_RmiCoverage	RMI 분포
792	Story_IntroVideo_Scattered	산란형
793	Tutorial_DemoHubReturning_Index0	업데이트된 In Falsus 데모판에는 <b>새로운 신규⏎시나리오, 카드 제작 일부, 그리고 진행하면⏎해금되는 플레이 가능한 곡</b>이 추가되었습니다.
794	Tutorial_DemoHubReturning_Index1	시나리오의 이어지는 내용은 <b>타임라인</b> 버튼에서⏎확인할 수 있습니다.
795	EncounterFailedUpper	인카운터 실패
796	Helvi	헬비
797	HelviUpper	헬비
798	Tsuru	츠루
799	TsuruUpper	츠루
800	RemembranceUnlinkedUpper	리멤브런스 미연결
801	ScoreTooLowUpper	점수 부족
802	Tutorial_EncounterConnect0	인카운터에서는 곡이 진행되는 동안⏎상대와 맞서게 됩니다.
803	Tutorial_EncounterConnect1	자신의 HP를 0으로 만들지 않으면서 상대의 HP를⏎0까지 줄이면 승리합니다.
804	Tutorial_EncounterConnect2	당신의 HP는 당신의 <b>방어력</b>과 같고,⏎상대의 HP는 상대의 <b>방어력</b>과 같습니다.
805	Tutorial_EncounterConnect3	양측의 공격은 연주하는 노트마다 자동으로⏎발생합니다. 공격을 받으면 HP가 감소합니다.
806	Tutorial_EncounterConnect4	기본 데미지량은 서로의 <b>공격력</b>으로 정해집니다.⏎다만 실제로 주는 데미지는 리듬 게임 퍼포먼스에도⏎좌우됩니다.
807	Tutorial_EncounterConnect5	공격의 강함은 게임 중 당신의 퍼포먼스에⏎따라 달라집니다.⏎⏎<b>EXACT</b> 판정에서는 기본 데미지를 그대로,⏎<b>NEAR</b> 판정에서는 기본 데미지의 절반을 줍니다.⏎⏎<b>BREAK</b> 판정에서는 데미지를 줄 수 없으며,⏎오히려 상대의 크리티컬 히트(데미지 5배)를⏎받게 됩니다.
808	Tutorial_EncounterConnect6	또한 HP 게이지 아래에 있는 <b>공명 게이지를⏎가득 채우면 크리티컬 히트를 날릴 수 있습니다</b>.⏎공명 게이지는 EXACT 판정으로 연주하면 상승하며,⏎최대까지 차면 주는 데미지가 5배로 늘어납니다!
809	Tutorial_EncounterConnect7	인카운터는 곡의 진행에 따라 <b>5개의 페이즈</b>로⏎나뉩니다.⏎공명 게이지는 페이즈가 시작될 때마다 초기화됩니다.
810	Tutorial_EncounterConnect8	주의하세요. HP가 0이 되면 곡이 중단됩니다.
811	Tutorial_EncounterMeditation0	자신에게 다이브하는 것처럼 맞서는 상대가 없는⏎인카운터는 <b>리플렉트 인카운터</b>로 분류됩니다.⏎이 인카운터에서는 양측의 HP 게이지 대신 하나의⏎<b>진행 게이지</b>로 바뀝니다.
812	Tutorial_EncounterMeditation1	곡이 끝날 때까지 진행 게이지를 100% 이상⏎채우는 것이 이 인카운터의 목표입니다.⏎⏎진행 게이지는 커넥트 인카운터와 마찬가지로⏎당신이 주는 데미지만큼 상승하며,⏎공격력이 높을수록 더 많이 상승합니다.
813	Tutorial_EncounterMeditation2	판정에 따른 데미지 증감이나 공명 게이지에 의한⏎크리티컬 히트는 커넥트 인카운터와 동일합니다.⏎또한 리플렉트 인카운터에서는 곡이 도중에⏎중단되지 않습니다.
814	Tutorial_Loadout0	<b>로드아웃</b> 화면에서는 인카운터 중 자신의⏎전투력에 영향을 주는 '카드'를 편성할 수 있습니다.
815	Tutorial_Loadout1	인카운트에서 양측의 퍼포먼스에 영향을 주는 것이⏎'공격력'과 '방어력' 스탯입니다.
816	Tutorial_Loadout2	상대의 '공격력'과 '방어력'은 상대 카드 각각이⏎가진 스탯의 합으로 정해집니다.
817	Tutorial_Loadout3	마찬가지로 당신의 '공격력'과 '방어력'도⏎편성한 카드가 가진 스탯의 합으로 정해집니다.
818	Tutorial_Loadout4	카드는 <b>아래쪽 목록에서 빈 슬롯으로⏎드래그</b>하면 장착할 수 있습니다.
819	Tutorial_Loadout5	카드를 장착함으로써⏎공격력과 방어력이 크게 상승했습니다.
820	Tutorial_Loadout6	새로운 카드는 시나리오를 진행하면 얻을 수 있습니다.⏎<b>또한 진행에 따라 이미 가진 카드를 강화할 수도⏎있게 됩니다</b>.⏎⏎실제로 카드 2장을 장착해 봅시다.
821	Tutorial_ColorAdvantage0	<b>색상 상성</b>이 발동했습니다.
822	Tutorial_ColorAdvantage1	상성상 유리한 카드는 <b>공격력과 방어력이⏎상승합니다</b>. 이 상승분은 로드아웃 전체의⏎공격력과 방어력에도 반영됩니다.
823	Tutorial_ColorAdvantage2	오른쪽 위의 색상 상성표를 클릭하면⏎자세한 상성을 확인할 수 있습니다.
824	Tutorial_Remembrance0	<b>리멤브런스</b>가 해금되었습니다.⏎리멤브런스는 뮤직 플레이에서 도전할 수 있는⏎인카운터입니다.⏎⏎여기를 클릭해서 리멤브런스를 선택해 봅시다.
825	Tutorial_Remembrance1	해금된 리멤브런스는 목록으로 여기에 표시됩니다.⏎이번에는 맨 위의 리멤브런스가 선택됩니다.
826	Tutorial_Remembrance2	리멤브런스는 각각 특정 캐릭터와 연결되어 있으며,⏎해당 캐릭터의 스킬이 그 인카운터에서 발동합니다.
827	Tutorial_Remembrance3	리멤브런스를 클리어하면 보상으로 <b>'입자'</b>를⏎획득합니다.⏎이는 <b>카드 제작 시 소재로 사용하는 아이템</b>입니다.⏎자세한 내용은 카드 제작 튜토리얼에서도 확인할⏎수 있습니다.
828	Tutorial_Remembrance4	각 리멤브런스마다 획득할 수 있는 입자 종류가⏎다릅니다. 또한 게임 후반의 리멤브런스일수록⏎더 강력한 입자를 얻을 수 있습니다.⏎다양한 종류의 입자를 모으기 위해, 새로운⏎리멤브런스를 해금하면 획득 가능한 입자를⏎확인하는 것을 추천합니다.
829	Tutorial_Remembrance5	시나리오 내 인카운터와 달리, <b>리멤브런스는⏎HP가 0이 되어도 곡이 중단되지 않습니다</b>.⏎인카운터의 성패는 입자 획득 여부에만 영향을⏎줍니다. 더 좋은 보상을 위해 높은 성적을⏎노려 보세요.
830	Tutorial_Remembrance6	그럼 선택한 리멤브런스를 위해⏎로드아웃을 편성해 봅시다.
831	Tutorial_RemembranceOutOfIota0	<b>보유한 입자를 모두 사용했습니다.</b>
832	Tutorial_RemembranceOutOfIota1	입자는 <b>뮤직 플레이에서 도전할 수 있는⏎'리멤브런스'</b>로 얻을 수 있습니다.⏎지금 이동하시겠습니까?
833	Tutorial_RemembranceOutOfIota2	리멤브런스 튜토리얼은 이후 뮤직 플레이에서⏎확인할 수 있습니다.
834	Tutorial_RecipeSelectCraftingSystem0	<b>카드 제작</b>에서는 더 강력한 새로운 카드를⏎만들어 획득할 수 있습니다.
835	Tutorial_RecipeSelectCraftingSystem1	만들 수 있는 카드는 <b>설계도</b>에 따라 정해집니다.
836	Tutorial_RecipeSelectCraftingSystem2	하나의 설계도로 같은 카드를 몇 장이든 만들 수⏎있지만, <b>로드아웃에는 같은 이름의 카드를 2장⏎이상 동시에 편성할 수 없습니다</b>.
837	Tutorial_RecipeSelectCraftingSystem3	각 설계도는 특정 캐릭터와 연결되어 있으며,⏎<b>설계도에 대응하는 캐릭터의 스킬만이</b> 제작 중⏎적용됩니다. 스킬에는 제작 중 제한을 완화하는⏎효과 등이 있습니다.
838	Tutorial_RecipeSelectCraftingSystem4	여기를 클릭하면 카드 제작이 시작됩니다.
839	Tutorial_RecipeSelectCraftingSystem5	제작 중인 카드의 스탯은 여기에 표시됩니다.⏎<b>모든 카드는 공격력과 방어력 0에서 시작합니다.</b>
840	Tutorial_RecipeSelectCraftingSystem6	스탯은 설계도 내 색이 있는 칸의 무리, 컬러존을⏎채우면 상승합니다.⏎⏎컬러존에 커서를 올리면, 그 컬러존을 채웠을 때⏎카드에 부여되는 <b>기초 스탯</b>을 확인할 수⏎있습니다.
841	Tutorial_RecipeSelectCraftingSystem7	컬러존을 채우려면 같은 색의 <b>입자</b>를⏎그 위에 배치합니다. 실제로 해 봅시다.⏎가이드대로 입자를 놓아 두 개의 컬러존을⏎채워 보세요.
842	Tutorial_RecipeSelectCraftingSystem8	컬러존이 채워지면서⏎카드에 <b>기초 스탯</b>이 부여되었습니다.
843	Tutorial_RecipeSelectCraftingSystem9	그리고 카드의 최종적인 강함은 기초 스탯에⏎배율이 곱해진 <b>최종 스탯</b>으로 정해집니다.
844	Tutorial_RecipeSelectCraftingSystem10	설계도에 놓은 입자로 산출되는⏎<b>평균 출력</b> 값이 <b>최종 스탯</b>에 주로⏎영향을 줍니다.
845	Tutorial_RecipeSelectCraftingSystem11	입자는 저마다 다른 <b>출력</b>을 가지고 있으며,⏎이는 카드의 <b>최종 스탯</b>에 영향을 줍니다.⏎⏎각 입자 아래에 표시된 수치는, 소지한 같은 종류의⏎입자 중 가장 높은 출력을 가진 것입니다.
846	Tutorial_RecipeSelectCraftingSystem12	가장 높은 출력값 이외의 입자를 사용하고 싶을 때는⏎이렇게 목록에서 선택할 수도 있습니다.
847	Tutorial_RecipeSelectCraftingSystem13	<b>캐릭터마다 색상 등 사용 가능한 입자 종류가⏎정해져 있습니다.</b>⏎게임 진행에 따라 캐릭터가 사용할 수 있는 입자⏎종류는 점점 늘어납니다.
848	Tutorial_RecipeSelectCraftingSystem14	<b>입자는 뮤직 플레이 내 '리멤브런스'</b>에서⏎획득할 수 있습니다.⏎입자 획득에 대해서는 뮤직 플레이 내 리멤브런스⏎튜토리얼에서도 확인할 수 있습니다.
849	Tutorial_DiscoveryPart1_0	일부 설계도에서 <b>발견</b>을 할 수 있게⏎되었습니다. 이는 설계도를 확장해 나가는⏎요소입니다.
850	Tutorial_DiscoveryPart1_1	발견이 가능한 설계도는 미탐색 칸을 나타내는⏎검은 칸──<b><ruby>『靄』<rt>안개</rt></ruby></b>로 둘러싸여 있습니다.
851	Tutorial_DiscoveryPart1_2	안개는 입자로 걷을 수 있으며, <b>카드 제작 시⏎배치된 입자 주변</b>이 걷힙니다.⏎안개가 걷히면 가려져 있던 칸이 드러납니다.
852	Tutorial_DiscoveryPart1_3	안개의 가장자리에는 <b>그 방향에 미발견 구역이⏎있을 가능성을 나타내는 하이라이트</b>가 표시되는⏎경우가 있습니다.⏎하지만 발견 초반에는 이 하이라이트의 신빙성이⏎낮고, 부정확한 경우가 더 많습니다.
853	Tutorial_DiscoveryPart1_4	하이라이트의 정확도는 <b>직감 정확도</b>로⏎여기에 표시됩니다.⏎직감 정확도는 안개를 걷을 때마다 증가하며,⏎새로운 구역을 발견하면 초기화됩니다.
854	Tutorial_DiscoveryPart1_5	여기에는 이 설계도의 발견 진행도가⏎표시됩니다. 설계도를 모두 발견하면⏎<b>캐릭터 스킬</b>을 얻을 수 있는 '마스터리⏎챌린지'에 도전할 수 있습니다.
855	Tutorial_DiscoveryPart2_0	이 설계도의 가장자리에서 <b>미확정 구역</b>을⏎감지했습니다.
856	Tutorial_DiscoveryPart2_1	미확정 구역을 발견하려면, <b>카드 제작 시 입자가⏎그 미확정 구역에 배치되어 있어야</b> 합니다.⏎<b>어느 한 칸과라도 겹쳐 있으면 그 구역 전체가⏎드러납니다</b>. 안개에 가려진 칸이라도 마찬가지⏎입니다.
857	Tutorial_DiscoveryPart2_2	미확정 구역은 발견되기 전까지는 위험 칸으로⏎취급되어 <b>관련된 모든 페널티가 발동합니다</b>.⏎모든 카드는 제작 시 <b>공격력과 방어력이⏎1 이상</b> 필요하다는 점을 잊지 마세요.
858	Tutorial_MasteryChallengesTutorial0	<b>마스터리 챌린지</b>를 통해 새로운 캐릭터⏎스킬을 얻을 수 있게 되었습니다.
859	Tutorial_MasteryChallengesTutorial1	설계도를 모두 발견하면 그 설계도의⏎마스터리 챌린지가 해금됩니다.
860	Tutorial_MasteryChallengesTutorial2	하나의 설계도에는 여러 개의 마스터리 챌린지가⏎설정되어 있을 수 있습니다. 각 챌린지의 달성⏎조건, 획득 가능한 스킬, 그리고 현재 입자⏎배치가 조건을 충족하는지를 확인할 수 있습니다.
861	Tutorial_MasteryChallengesTutorial3	많은 마스터리 챌린지에서는 <b>일정 이상의⏎기초 공격력 또는 기초 방어력</b>이 필요합니다.⏎기초 스탯은 컬러존으로만 부여되며, 입자의⏎출력은 관계없다는 점을 기억하세요.
862	Tutorial_MasteryChallengesTutorial4	<b>일부 마스터리 챌린지는 캐릭터의 스킬 습득⏎상황에 따라 달성이 어려울 수 있습니다.</b>⏎지금 어렵게 느껴진다면, 먼저 해당 캐릭터의⏎다른 설계도에서 마스터리 챌린지를 공략해 보세요!
863	Tutorial_TraitSlotsNoTraits0	컬러존 중에는 카드에 <b>특성 슬롯</b>을⏎부여하는 효과를 가진 것도 있습니다.
864	Tutorial_TraitSlotsNoTraits1	<b>일부 입자는 특성을 가지고 있으며</b>,⏎그런 특성을 가진 입자를 제작 시 사용하면⏎카드의 특성 슬롯에 특성 스킬을 장착할⏎수 있습니다.
865	Tutorial_TraitSlotsNoTraits2	이번에 사용한 입자 중에는 특성을 가진 것이⏎없었던 것 같습니다.⏎그래서 카드에 특성 슬롯은 부여되었지만,⏎장착할 수 있는 특성 스킬은 없었습니다.
866	Tutorial_TraitSlotsNoTraits3	<b>제작 후 카드에는 나중에 특성을 장착할 수⏎없습니다</b>. 제작을 확정하기 전에 어떤 입자를⏎사용할지, 그 배치를 잘 고민해 보는 것을⏎추천합니다.
867	Tutorial_TraitSlotsAvailableTraits0	컬러존 중에는 카드에 <b>특성 슬롯</b>을⏎부여하는 효과를 가진 것도 있습니다.
868	Tutorial_TraitSlotsAvailableTraits1	그리고 특성을 가진 입자를 제작 시 사용하면⏎빈 특성 슬롯에 장착할 수 있는 특성 스킬을⏎얻을 수 있습니다.
869	Tutorial_TraitSlotsAvailableTraits2	카드에 빈 슬롯이 있다면, 왼쪽 '장착 가능한 특성'⏎목록에서 장착하고 싶은 특성을 선택하면⏎특성 슬롯에 스킬을 장착할 수 있습니다.
870	Tutorial_TraitSlotsAvailableTraits3	<b>제작 후 카드에는 나중에 특성을 장착할 수⏎없습니다</b>. 카드에 장착하지 않은 특성은⏎카드 제작 확정 후 사라집니다.
871	Tutorial_CraftingColorChange0	컬러존 중에는 카드에 <b>색상 변경</b>을⏎부여하는 효과를 가진 것도 있습니다.
872	Tutorial_CraftingColorChange1	<b>색상 변경</b>이 부여되면, 최종 확인 시⏎카드의 색상을 변경할 수 있습니다.⏎<b>색상 상성</b>에 따른 유리함을 노릴 때⏎유용할 것입니다.
873	Tutorial_CraftingRange0	방금 채운 것처럼, 컬러존 중에는 카드의 <b>카드 범위</b>를⏎넓히는 효과를 가진 것도 있습니다. 카드 범위는⏎특성 스킬의 효과가 발동하는 페이즈에 영향을⏎주는 특수 스탯입니다.
874	Tutorial_CraftingRange1	<b>카드 범위의 칸은 인카운터에서의 페이즈를⏎나타냅니다.</b>⏎왼쪽으로 뻗은 칸은 그 카드 특성의 발동을⏎칸 수만큼 페이즈 앞당기고, 오른쪽으로 뻗은⏎칸은 그 카드 특성의 종료를 칸 수만큼⏎페이즈 늦춥니다.
875	Tutorial_ScenarioEncounterFail0	시나리오 인카운터에서 패배했습니다.⏎이야기를 계속 읽으려면 이 인카운터를⏎클리어해야 합니다.
876	Tutorial_ScenarioEncounterFail_FirstSongs0	인카운터는 카드의 강함뿐만 아니라 리듬 게임⏎퍼포먼스에도 좌우됩니다. 인카운터를 클리어하기⏎어렵다면, 곡의 난이도를 조절하는 것도⏎하나의 방법일 수 있습니다.
877	Tutorial_ScenarioEncounterFail_NeedMoreCards0	편성 전체의 <b>공격력</b>과 <b>방어력</b>을⏎확인해 보세요.⏎자신의 공격력·방어력이 상대의 공격력·방어력을⏎웃돌면 인카운터 승리에 가까워집니다.⏎⏎빈 슬롯에 카드를 최대한 배치하는 것이⏎스탯을 확보하는 가장 효과적인 방법입니다.
878	Tutorial_ScenarioEncounterFail_NotSeenCrafting0	편성의 <b>공격력</b>과 <b>방어력</b>을 확인해⏎보세요.⏎카드 강화는 <b>카드 형성</b> 시스템에서⏎할 수 있습니다.⏎⏎지금 카드 형성으로 이동하시겠습니까?
879	Tutorial_ScenarioEncounterFail_NotSeenRemembrance0	편성의 <b>공격력</b>과 <b>방어력</b>을 확인해⏎보세요.⏎카드는 인카운터의 재현──<b>리멤브런스</b>에서⏎얻는 입자로 강화할 수 있습니다.⏎⏎지금 리멤브런스에 대해 알아보시겠습니까?
880	Tutorial_ScenarioEncounterFail_NotDoneMastery0	가능한 한 많은 설계도에서 <b>발견</b>과⏎<b>마스터리 챌린지</b>를 완료하면, 카드 제작⏎능력을 크게 향상시키는 중요한 <b>캐릭터 스킬</b>을⏎습득할 수 있습니다.⏎⏎지금 카드 제작으로 이동하시겠습니까?
881	Tutorial_ScenarioEncounterFail_NoReason0	카드 강화, 로드아웃 편성의 시행착오 등⏎지금까지 배운 것들을 활용하면⏎분명 극복할 수 있을 것입니다.
882	Tutorial_ChromaticBonus0	캐릭터가 시너스타지아 스킬을 습득해서⏎<b>크로매틱 보너스</b>가 발동하고 있습니다.⏎⏎시너스타지아 스킬을 습득한 캐릭터의 인카운터에서는⏎로드아웃에 서로 다른 색상의 카드를 편성할⏎때마다, 총 공격력과 총 방어력이 상승합니다.
883	Tutorial_LowIota0	<b>카드를 제작하는 데 충분한 입자를 보유하고⏎있지 않습니다.</b> 입자는 뮤직 플레이 내⏎<b>리멤브런스</b>에서 획득할 수 있습니다.⏎⏎지금 이동하시겠습니까?
